account_district_id,account_frequency,account_date,
1,POPLATEK MESICNE,1993-09-17
20,POPLATEK MESICNE,1994-06-01
69,POPLATEK MESICNE,1993-06-08
12,POPLATEK MESICNE,1993-06-23
54,POPLATEK MESICNE,1997-12-21
55,POPLATEK MESICNE,1993-01-01
35,POPLATEK MESICNE,1997-07-14
49,POPLATEK MESICNE,1996-05-07
26,POPLATEK MESICNE,1996-03-30
19,POPLATEK MESICNE,1994-07-25
25,POPLATEK MESICNE,1994-09-02
70,POPLATEK MESICNE,1994-07-06
72,POPLATEK MESICNE,1996-12-01
58,POPLATEK MESICNE,1996-10-15
23,POPLATEK MESICNE,1996-11-04
32,POPLATEK MESICNE,1996-08-08
47,POPLATEK MESICNE,1994-09-25
75,POPLATEK MESICNE,1993-04-24
1,POPLATEK MESICNE,1996-03-03
30,POPLATEK MESICNE,1993-12-21
54,POPLATEK MESICNE,1995-07-20
76,POPLATEK MESICNE,1993-08-29
38,POPLATEK PO OBRATU,1997-05-04
70,POPLATEK MESICNE,1996-07-08
76,POPLATEK MESICNE,1994-02-03
35,POPLATEK MESICNE,1997-12-25
60,POPLATEK MESICNE,1995-11-28
14,POPLATEK MESICNE,1997-02-15
4,POPLATEK MESICNE,1993-08-28
5,POPLATEK MESICNE,1995-07-11
38,POPLATEK MESICNE,1996-06-07
49,POPLATEK TYDNE,1995-05-17
5,POPLATEK MESICNE,1996-04-08
70,POPLATEK MESICNE,1997-09-17
75,POPLATEK MESICNE,1997-12-07
34,POPLATEK MESICNE,1993-12-08
34,POPLATEK MESICNE,1993-06-21
66,POPLATEK MESICNE,1996-03-18
28,POPLATEK MESICNE,1994-04-04
54,POPLATEK MESICNE,1994-07-14
77,POPLATEK MESICNE,1994-01-28
10,POPLATEK MESICNE,1993-11-05
42,POPLATEK MESICNE,1993-03-06
43,POPLATEK MESICNE,1997-10-09
75,POPLATEK MESICNE,1995-05-10
39,POPLATEK MESICNE,1993-08-09
10,POPLATEK MESICNE,1993-04-08
38,POPLATEK MESICNE,1997-03-23
73,POPLATEK MESICNE,1993-09-12
3,POPLATEK MESICNE,1993-05-12
23,POPLATEK MESICNE,1997-01-10
31,POPLATEK MESICNE,1996-08-14
1,POPLATEK MESICNE,1995-06-08
38,POPLATEK MESICNE,1997-09-27
65,POPLATEK MESICNE,1995-01-13
50,POPLATEK MESICNE,1993-07-19
51,POPLATEK MESICNE,1997-12-19
23,POPLATEK MESICNE,1993-08-01
1,POPLATEK MESICNE,1997-05-24
43,POPLATEK MESICNE,1994-04-09
76,POPLATEK MESICNE,1995-10-18
1,POPLATEK MESICNE,1995-02-23
1,POPLATEK MESICNE,1993-01-08
12,POPLATEK MESICNE,1996-12-20
3,POPLATEK MESICNE,1996-04-21
25,POPLATEK MESICNE,1995-03-26
26,POPLATEK MESICNE,1997-07-03
7,POPLATEK MESICNE,1996-09-24
22,POPLATEK MESICNE,1996-01-22
45,POPLATEK MESICNE,1993-01-21
15,POPLATEK MESICNE,1993-06-19
1,POPLATEK MESICNE,1993-06-08
1,POPLATEK MESICNE,1994-12-18
66,POPLATEK MESICNE,1996-05-18
30,POPLATEK MESICNE,1997-12-28
68,POPLATEK MESICNE,1996-10-26
16,POPLATEK MESICNE,1996-08-13
3,POPLATEK MESICNE,1996-04-26
33,POPLATEK MESICNE,1995-02-19
42,POPLATEK MESICNE,1997-10-30
1,POPLATEK MESICNE,1997-09-08
59,POPLATEK MESICNE,1994-04-19
21,POPLATEK TYDNE,1997-08-09
53,POPLATEK MESICNE,1995-08-12
10,POPLATEK MESICNE,1993-11-14
12,POPLATEK MESICNE,1996-06-25
39,POPLATEK MESICNE,1995-02-06
54,POPLATEK MESICNE,1993-05-11
49,POPLATEK MESICNE,1995-12-14
3,POPLATEK MESICNE,1997-08-13
47,POPLATEK MESICNE,1993-01-03
63,POPLATEK MESICNE,1997-04-24
25,POPLATEK MESICNE,1995-01-27
1,POPLATEK MESICNE,1997-02-13
57,POPLATEK MESICNE,1996-11-20
1,POPLATEK MESICNE,1996-04-22
56,POPLATEK MESICNE,1993-10-10
11,POPLATEK MESICNE,1997-12-06
16,POPLATEK MESICNE,1997-07-23
15,POPLATEK MESICNE,1994-12-20
19,POPLATEK MESICNE,1995-09-09
64,POPLATEK MESICNE,1996-02-06
10,POPLATEK MESICNE,1996-12-02
13,POPLATEK MESICNE,1996-10-29
76,POPLATEK TYDNE,1995-06-13
69,POPLATEK MESICNE,1995-06-13
36,POPLATEK MESICNE,1995-12-20
46,POPLATEK MESICNE,1995-11-11
14,POPLATEK TYDNE,1997-08-01
1,POPLATEK MESICNE,1996-08-30
16,POPLATEK MESICNE,1993-02-10
76,POPLATEK MESICNE,1996-10-06
56,POPLATEK MESICNE,1993-08-25
52,POPLATEK MESICNE,1993-08-05
5,POPLATEK MESICNE,1994-03-18
20,POPLATEK MESICNE,1995-04-22
74,POPLATEK MESICNE,1995-11-04
60,POPLATEK MESICNE,1996-03-16
40,POPLATEK MESICNE,1996-10-04
71,POPLATEK MESICNE,1997-09-19
32,POPLATEK MESICNE,1996-03-21
19,POPLATEK MESICNE,1996-03-06
44,POPLATEK MESICNE,1996-10-05
36,POPLATEK MESICNE,1996-02-23
1,POPLATEK MESICNE,1997-02-12
59,POPLATEK MESICNE,1996-11-10
74,POPLATEK MESICNE,1993-02-08
44,POPLATEK MESICNE,1996-09-18
42,POPLATEK MESICNE,1996-05-24
31,POPLATEK MESICNE,1996-08-29
3,POPLATEK MESICNE,1997-05-23
46,POPLATEK MESICNE,1996-07-28
46,POPLATEK MESICNE,1993-09-18
47,POPLATEK MESICNE,1993-10-23
16,POPLATEK MESICNE,1995-01-17
70,POPLATEK MESICNE,1996-03-12
1,POPLATEK MESICNE,1993-11-04
62,POPLATEK MESICNE,1995-04-07
6,POPLATEK MESICNE,1997-04-09
53,POPLATEK MESICNE,1994-04-28
14,POPLATEK MESICNE,1997-12-27
72,POPLATEK MESICNE,1996-03-09
2,POPLATEK MESICNE,1996-07-21
31,POPLATEK MESICNE,1996-06-16
1,POPLATEK MESICNE,1996-01-01
25,POPLATEK MESICNE,1997-03-07
15,POPLATEK MESICNE,1994-09-23
57,POPLATEK MESICNE,1997-10-23
1,POPLATEK MESICNE,1996-03-20
62,POPLATEK MESICNE,1993-09-21
1,POPLATEK MESICNE,1994-03-28
2,POPLATEK MESICNE,1996-03-03
77,POPLATEK MESICNE,1993-09-16
52,POPLATEK MESICNE,1996-07-13
13,POPLATEK MESICNE,1997-08-26
1,POPLATEK MESICNE,1993-03-19
22,POPLATEK MESICNE,1993-09-13
64,POPLATEK TYDNE,1993-02-02
71,POPLATEK MESICNE,1993-05-16
72,POPLATEK MESICNE,1997-07-08
17,POPLATEK MESICNE,1996-03-18
9,POPLATEK MESICNE,1993-01-10
60,POPLATEK MESICNE,1997-11-09
1,POPLATEK MESICNE,1997-05-26
16,POPLATEK MESICNE,1996-07-15
70,POPLATEK MESICNE,1995-03-27
1,POPLATEK MESICNE,1996-09-02
27,POPLATEK MESICNE,1997-01-18
73,POPLATEK MESICNE,1997-04-26
56,POPLATEK TYDNE,1996-03-23
63,POPLATEK MESICNE,1995-05-17
4,POPLATEK MESICNE,1997-10-26
1,POPLATEK MESICNE,1996-05-29
52,POPLATEK MESICNE,1996-06-29
9,POPLATEK MESICNE,1997-06-04
26,POPLATEK MESICNE,1996-12-08
9,POPLATEK MESICNE,1993-03-06
1,POPLATEK MESICNE,1993-12-17
2,POPLATEK MESICNE,1993-12-07
1,POPLATEK MESICNE,1993-06-25
1,POPLATEK MESICNE,1993-06-23
1,POPLATEK MESICNE,1993-05-05
54,POPLATEK MESICNE,1996-10-28
43,POPLATEK MESICNE,1997-12-22
14,POPLATEK MESICNE,1993-02-05
34,POPLATEK MESICNE,1996-05-23
70,POPLATEK MESICNE,1993-03-20
53,POPLATEK MESICNE,1995-04-12
46,POPLATEK MESICNE,1995-08-27
24,POPLATEK MESICNE,1996-03-12
3,POPLATEK MESICNE,1995-06-11
38,POPLATEK MESICNE,1993-04-26
71,POPLATEK MESICNE,1996-03-27
72,POPLATEK MESICNE,1993-06-21
48,POPLATEK MESICNE,1994-04-26
60,POPLATEK MESICNE,1994-07-10
74,POPLATEK MESICNE,1993-06-29
47,POPLATEK MESICNE,1993-12-10
1,POPLATEK MESICNE,1994-03-20
35,POPLATEK MESICNE,1996-12-11
59,POPLATEK MESICNE,1997-12-27
41,POPLATEK MESICNE,1993-07-09
62,POPLATEK MESICNE,1994-04-29
30,POPLATEK MESICNE,1997-09-02
1,POPLATEK MESICNE,1997-02-03
60,POPLATEK MESICNE,1996-08-12
65,POPLATEK MESICNE,1997-04-27
59,POPLATEK MESICNE,1996-05-10
73,POPLATEK MESICNE,1993-11-14
72,POPLATEK MESICNE,1995-01-18
1,POPLATEK MESICNE,1996-08-13
56,POPLATEK MESICNE,1995-10-13
60,POPLATEK MESICNE,1996-08-23
62,POPLATEK MESICNE,1997-03-03
58,POPLATEK MESICNE,1996-09-05
10,POPLATEK MESICNE,1996-10-08
61,POPLATEK MESICNE,1995-04-27
13,POPLATEK MESICNE,1996-02-07
11,POPLATEK MESICNE,1995-12-09
59,POPLATEK MESICNE,1993-02-23
36,POPLATEK MESICNE,1996-11-01
69,POPLATEK MESICNE,1997-04-12
20,POPLATEK MESICNE,1993-04-26
54,POPLATEK MESICNE,1993-07-03
41,POPLATEK MESICNE,1993-08-03
59,POPLATEK MESICNE,1993-10-15
20,POPLATEK MESICNE,1996-07-08
21,POPLATEK MESICNE,1995-11-18
9,POPLATEK MESICNE,1997-11-27
23,POPLATEK MESICNE,1996-12-25
7,POPLATEK MESICNE,1996-03-02
43,POPLATEK MESICNE,1995-08-26
70,POPLATEK MESICNE,1997-12-13
55,POPLATEK MESICNE,1994-10-04
37,POPLATEK MESICNE,1994-11-15
8,POPLATEK MESICNE,1994-06-08
9,POPLATEK MESICNE,1993-08-16
1,POPLATEK MESICNE,1993-02-03
70,POPLATEK MESICNE,1993-03-08
18,POPLATEK MESICNE,1996-08-16
21,POPLATEK MESICNE,1996-01-01
59,POPLATEK MESICNE,1993-05-17
58,POPLATEK MESICNE,1996-02-13
49,POPLATEK MESICNE,1993-08-26
3,POPLATEK MESICNE,1996-04-28
41,POPLATEK MESICNE,1997-11-09
14,POPLATEK MESICNE,1995-07-22
74,POPLATEK MESICNE,1996-01-08
59,POPLATEK MESICNE,1996-07-08
74,POPLATEK MESICNE,1993-12-05
70,POPLATEK MESICNE,1995-12-22
72,POPLATEK MESICNE,1996-06-06
1,POPLATEK MESICNE,1996-02-23
4,POPLATEK PO OBRATU,1994-11-02
1,POPLATEK MESICNE,1997-10-18
64,POPLATEK MESICNE,1996-06-24
7,POPLATEK MESICNE,1996-08-09
26,POPLATEK MESICNE,1994-07-08
20,POPLATEK MESICNE,1993-08-25
15,POPLATEK MESICNE,1997-10-14
15,POPLATEK MESICNE,1996-08-17
74,POPLATEK MESICNE,1995-11-11
19,POPLATEK MESICNE,1994-01-08
18,POPLATEK MESICNE,1997-07-20
12,POPLATEK MESICNE,1996-07-18
46,POPLATEK MESICNE,1996-09-29
54,POPLATEK MESICNE,1994-11-05
29,POPLATEK MESICNE,1994-02-25
1,POPLATEK MESICNE,1996-10-19
77,POPLATEK MESICNE,1996-01-27
1,POPLATEK MESICNE,1993-04-26
73,POPLATEK MESICNE,1993-08-18
21,POPLATEK MESICNE,1993-02-16
1,POPLATEK MESICNE,1996-12-11
66,POPLATEK MESICNE,1995-03-25
54,POPLATEK MESICNE,1993-02-05
2,POPLATEK MESICNE,1996-07-10
32,POPLATEK MESICNE,1994-05-29
74,POPLATEK MESICNE,1996-05-02
15,POPLATEK MESICNE,1996-08-27
10,POPLATEK MESICNE,1994-10-22
19,POPLATEK MESICNE,1994-03-14
17,POPLATEK MESICNE,1995-10-11
39,POPLATEK MESICNE,1993-05-18
22,POPLATEK MESICNE,1995-10-01
6,POPLATEK MESICNE,1996-11-14
72,POPLATEK MESICNE,1995-09-15
64,POPLATEK MESICNE,1995-08-23
47,POPLATEK MESICNE,1997-08-18
54,POPLATEK MESICNE,1997-05-08
47,POPLATEK MESICNE,1993-11-11
77,POPLATEK MESICNE,1993-01-25
50,POPLATEK MESICNE,1996-09-17
28,POPLATEK MESICNE,1996-10-10
70,POPLATEK MESICNE,1996-07-02
54,POPLATEK TYDNE,1993-02-23
6,POPLATEK MESICNE,1993-02-08
1,POPLATEK MESICNE,1996-06-28
13,POPLATEK MESICNE,1996-10-05
1,POPLATEK TYDNE,1995-08-01
61,POPLATEK MESICNE,1995-05-01
45,POPLATEK MESICNE,1994-12-17
65,POPLATEK MESICNE,1994-07-09
59,POPLATEK MESICNE,1996-05-13
74,POPLATEK MESICNE,1996-03-20
1,POPLATEK MESICNE,1997-06-14
40,POPLATEK MESICNE,1993-09-29
14,POPLATEK MESICNE,1994-08-11
7,POPLATEK MESICNE,1993-06-03
52,POPLATEK MESICNE,1993-01-21
56,POPLATEK MESICNE,1996-04-09
42,POPLATEK MESICNE,1996-11-17
33,POPLATEK TYDNE,1994-08-01
21,POPLATEK MESICNE,1993-08-13
19,POPLATEK MESICNE,1997-05-02
20,POPLATEK MESICNE,1997-09-03
68,POPLATEK MESICNE,1997-07-18
23,POPLATEK MESICNE,1996-03-19
26,POPLATEK MESICNE,1996-06-25
57,POPLATEK MESICNE,1995-11-12
74,POPLATEK MESICNE,1995-06-20
11,POPLATEK MESICNE,1993-04-26
32,POPLATEK MESICNE,1997-08-05
73,POPLATEK MESICNE,1997-04-04
73,POPLATEK MESICNE,1997-04-18
11,POPLATEK MESICNE,1996-01-18
1,POPLATEK MESICNE,1997-02-18
64,POPLATEK MESICNE,1995-04-20
70,POPLATEK TYDNE,1993-05-10
19,POPLATEK MESICNE,1996-05-18
43,POPLATEK MESICNE,1994-04-03
1,POPLATEK MESICNE,1997-08-13
14,POPLATEK MESICNE,1995-11-09
3,POPLATEK MESICNE,1996-05-09
1,POPLATEK MESICNE,1995-04-14
46,POPLATEK MESICNE,1994-06-13
35,POPLATEK MESICNE,1993-05-05
18,POPLATEK MESICNE,1997-12-04
57,POPLATEK PO OBRATU,1993-02-24
35,POPLATEK MESICNE,1993-10-21
61,POPLATEK MESICNE,1993-09-27
57,POPLATEK MESICNE,1994-05-25
10,POPLATEK MESICNE,1993-02-19
29,POPLATEK MESICNE,1996-12-12
1,POPLATEK TYDNE,1996-12-28
13,POPLATEK MESICNE,1993-08-23
47,POPLATEK MESICNE,1996-06-11
8,POPLATEK MESICNE,1995-05-30
6,POPLATEK MESICNE,1996-10-20
44,POPLATEK MESICNE,1997-10-17
6,POPLATEK MESICNE,1993-07-11
68,POPLATEK MESICNE,1996-09-19
70,POPLATEK MESICNE,1997-09-29
72,POPLATEK MESICNE,1993-03-27
16,POPLATEK TYDNE,1996-09-15
34,POPLATEK MESICNE,1996-09-10
52,POPLATEK MESICNE,1997-02-15
70,POPLATEK MESICNE,1993-07-24
62,POPLATEK MESICNE,1996-04-23
68,POPLATEK TYDNE,1993-05-10
65,POPLATEK MESICNE,1997-12-09
73,POPLATEK MESICNE,1994-02-27
59,POPLATEK MESICNE,1996-05-16
35,POPLATEK MESICNE,1995-07-13
1,POPLATEK MESICNE,1994-10-30
14,POPLATEK MESICNE,1993-03-03
1,POPLATEK MESICNE,1996-07-12
74,POPLATEK MESICNE,1993-09-14
55,POPLATEK MESICNE,1993-12-27
64,POPLATEK MESICNE,1996-12-21
2,POPLATEK MESICNE,1996-06-08
45,POPLATEK MESICNE,1996-12-06
42,POPLATEK MESICNE,1997-09-11
37,POPLATEK MESICNE,1996-06-17
55,POPLATEK MESICNE,1996-06-26
32,POPLATEK MESICNE,1993-12-19
74,POPLATEK MESICNE,1995-10-10
69,POPLATEK MESICNE,1996-10-19
16,POPLATEK MESICNE,1993-09-09
41,POPLATEK MESICNE,1995-06-06
54,POPLATEK MESICNE,1996-01-14
35,POPLATEK MESICNE,1996-07-10
54,POPLATEK MESICNE,1997-06-18
34,POPLATEK MESICNE,1997-03-03
67,POPLATEK MESICNE,1996-06-22
47,POPLATEK MESICNE,1993-12-28
35,POPLATEK MESICNE,1996-09-23
4,POPLATEK MESICNE,1997-09-22
70,POPLATEK MESICNE,1996-02-19
66,POPLATEK MESICNE,1995-07-09
39,POPLATEK MESICNE,1995-12-07
55,POPLATEK MESICNE,1994-09-01
20,POPLATEK TYDNE,1993-08-29
42,POPLATEK MESICNE,1993-09-08
26,POPLATEK MESICNE,1995-03-09
66,POPLATEK MESICNE,1994-10-27
54,POPLATEK MESICNE,1997-07-10
5,POPLATEK MESICNE,1996-02-16
48,POPLATEK MESICNE,1995-02-03
8,POPLATEK MESICNE,1996-09-23
6,POPLATEK TYDNE,1993-11-13
34,POPLATEK MESICNE,1993-03-27
1,POPLATEK MESICNE,1993-07-20
68,POPLATEK MESICNE,1996-08-29
48,POPLATEK MESICNE,1993-07-04
1,POPLATEK MESICNE,1993-10-05
32,POPLATEK MESICNE,1996-04-17
13,POPLATEK MESICNE,1995-08-12
13,POPLATEK MESICNE,1993-11-01
26,POPLATEK MESICNE,1996-06-02
1,POPLATEK TYDNE,1997-11-21
56,POPLATEK MESICNE,1993-03-08
27,POPLATEK MESICNE,1993-01-27
74,POPLATEK MESICNE,1993-11-21
35,POPLATEK MESICNE,1995-03-03
1,POPLATEK MESICNE,1997-05-11
1,POPLATEK TYDNE,1993-02-03
1,POPLATEK MESICNE,1993-11-01
6,POPLATEK MESICNE,1993-02-09
1,POPLATEK MESICNE,1995-07-17
12,POPLATEK MESICNE,1993-08-07
60,POPLATEK MESICNE,1995-12-19
41,POPLATEK MESICNE,1997-04-07
34,POPLATEK PO OBRATU,1996-01-20
49,POPLATEK MESICNE,1997-11-07
28,POPLATEK MESICNE,1997-02-16
74,POPLATEK MESICNE,1995-10-19
59,POPLATEK MESICNE,1993-01-28
31,POPLATEK MESICNE,1993-07-03
67,POPLATEK MESICNE,1993-09-12
44,POPLATEK MESICNE,1993-04-10
18,POPLATEK MESICNE,1995-09-07
29,POPLATEK MESICNE,1997-10-08
40,POPLATEK MESICNE,1995-06-23
45,POPLATEK MESICNE,1993-04-15
35,POPLATEK MESICNE,1993-12-29
5,POPLATEK TYDNE,1997-08-29
43,POPLATEK MESICNE,1996-10-04
59,POPLATEK MESICNE,1997-12-09
7,POPLATEK MESICNE,1993-03-27
50,POPLATEK MESICNE,1994-04-03
49,POPLATEK MESICNE,1994-02-09
39,POPLATEK TYDNE,1996-07-29
66,POPLATEK MESICNE,1993-05-08
35,POPLATEK MESICNE,1994-01-14
44,POPLATEK MESICNE,1997-03-23
11,POPLATEK MESICNE,1993-04-21
29,POPLATEK MESICNE,1994-11-03
49,POPLATEK PO OBRATU,1994-03-02
25,POPLATEK MESICNE,1996-03-26
18,POPLATEK MESICNE,1997-12-20
6,POPLATEK MESICNE,1997-10-25
11,POPLATEK MESICNE,1996-09-22
70,POPLATEK MESICNE,1995-03-21
19,POPLATEK MESICNE,1996-10-24
27,POPLATEK MESICNE,1997-12-20
41,POPLATEK MESICNE,1997-05-04
74,POPLATEK MESICNE,1993-01-23
20,POPLATEK MESICNE,1993-05-19
69,POPLATEK MESICNE,1997-08-20
8,POPLATEK MESICNE,1997-02-11
12,POPLATEK MESICNE,1995-05-08
14,POPLATEK MESICNE,1994-05-06
12,POPLATEK MESICNE,1997-06-07
64,POPLATEK MESICNE,1997-12-17
55,POPLATEK MESICNE,1996-07-28
16,POPLATEK MESICNE,1996-07-22
59,POPLATEK MESICNE,1993-03-19
52,POPLATEK MESICNE,1996-09-09
29,POPLATEK MESICNE,1996-05-02
29,POPLATEK MESICNE,1994-01-05
1,POPLATEK MESICNE,1994-04-15
42,POPLATEK MESICNE,1996-12-27
29,POPLATEK MESICNE,1996-01-16
68,POPLATEK MESICNE,1993-09-07
70,POPLATEK MESICNE,1997-04-20
50,POPLATEK MESICNE,1997-03-18
33,POPLATEK MESICNE,1993-05-07
61,POPLATEK MESICNE,1993-07-23
72,POPLATEK MESICNE,1995-08-09
29,POPLATEK MESICNE,1993-12-03
73,POPLATEK MESICNE,1994-10-08
70,POPLATEK MESICNE,1995-10-21
67,POPLATEK MESICNE,1993-06-08
4,POPLATEK MESICNE,1997-11-09
23,POPLATEK MESICNE,1997-10-23
28,POPLATEK MESICNE,1996-05-21
49,POPLATEK MESICNE,1996-08-09
70,POPLATEK MESICNE,1995-12-18
36,POPLATEK MESICNE,1996-05-08
39,POPLATEK MESICNE,1997-01-19
65,POPLATEK MESICNE,1997-03-04
77,POPLATEK MESICNE,1996-03-01
69,POPLATEK MESICNE,1993-10-25
1,POPLATEK MESICNE,1996-12-12
1,POPLATEK MESICNE,1996-06-08
1,POPLATEK MESICNE,1995-07-15
45,POPLATEK MESICNE,1997-01-02
66,POPLATEK MESICNE,1993-01-20
70,POPLATEK MESICNE,1996-08-10
4,POPLATEK MESICNE,1993-12-14
1,POPLATEK MESICNE,1996-10-23
69,POPLATEK MESICNE,1996-01-13
62,POPLATEK MESICNE,1995-04-09
46,POPLATEK MESICNE,1997-12-10
1,POPLATEK MESICNE,1997-05-03
7,POPLATEK MESICNE,1994-01-18
48,POPLATEK MESICNE,1996-07-06
31,POPLATEK MESICNE,1996-02-08
6,POPLATEK MESICNE,1993-09-13
76,POPLATEK MESICNE,1993-11-23
19,POPLATEK MESICNE,1993-05-05
9,POPLATEK MESICNE,1994-03-13
1,POPLATEK MESICNE,1995-10-29
1,POPLATEK MESICNE,1993-04-10
1,POPLATEK MESICNE,1997-09-11
53,POPLATEK MESICNE,1996-07-02
74,POPLATEK PO OBRATU,1996-11-24
1,POPLATEK MESICNE,1996-01-07
68,POPLATEK MESICNE,1996-05-08
68,POPLATEK MESICNE,1997-11-12
58,POPLATEK MESICNE,1994-08-18
25,POPLATEK MESICNE,1993-06-08
22,POPLATEK MESICNE,1995-04-29
67,POPLATEK MESICNE,1995-03-30
62,POPLATEK MESICNE,1996-03-28
34,POPLATEK TYDNE,1995-07-18
13,POPLATEK TYDNE,1995-07-26
5,POPLATEK MESICNE,1997-04-13
74,POPLATEK MESICNE,1995-03-28
68,POPLATEK MESICNE,1997-07-02
38,POPLATEK MESICNE,1994-04-21
66,POPLATEK MESICNE,1995-10-11
3,POPLATEK MESICNE,1996-09-01
72,POPLATEK MESICNE,1997-04-12
5,POPLATEK MESICNE,1996-11-17
52,POPLATEK MESICNE,1995-03-18
29,POPLATEK MESICNE,1997-01-19
30,POPLATEK TYDNE,1996-01-09
1,POPLATEK MESICNE,1997-02-16
49,POPLATEK MESICNE,1996-02-25
57,POPLATEK MESICNE,1996-07-01
43,POPLATEK MESICNE,1996-08-05
74,POPLATEK MESICNE,1993-07-25
52,POPLATEK MESICNE,1994-03-28
55,POPLATEK PO OBRATU,1996-06-07
17,POPLATEK MESICNE,1996-06-18
40,POPLATEK TYDNE,1993-05-25
37,POPLATEK MESICNE,1994-03-25
54,POPLATEK TYDNE,1996-08-19
32,POPLATEK MESICNE,1996-06-26
36,POPLATEK MESICNE,1993-01-07
31,POPLATEK MESICNE,1993-06-20
28,POPLATEK MESICNE,1997-10-13
70,POPLATEK MESICNE,1995-05-03
8,POPLATEK MESICNE,1997-04-14
55,POPLATEK MESICNE,1997-07-02
65,POPLATEK MESICNE,1993-06-04
66,POPLATEK PO OBRATU,1993-11-23
35,POPLATEK MESICNE,1995-03-04
11,POPLATEK MESICNE,1993-11-27
72,POPLATEK MESICNE,1996-07-07
1,POPLATEK MESICNE,1994-07-04
3,POPLATEK MESICNE,1994-09-03
40,POPLATEK MESICNE,1996-09-03
71,POPLATEK MESICNE,1994-11-27
15,POPLATEK MESICNE,1994-10-28
50,POPLATEK MESICNE,1996-12-02
70,POPLATEK MESICNE,1993-07-27
7,POPLATEK MESICNE,1996-01-20
1,POPLATEK MESICNE,1993-06-21
18,POPLATEK MESICNE,1994-09-15
55,POPLATEK MESICNE,1993-11-21
23,POPLATEK MESICNE,1997-09-08
40,POPLATEK MESICNE,1996-04-27
57,POPLATEK MESICNE,1993-08-25
1,POPLATEK MESICNE,1995-03-22
56,POPLATEK MESICNE,1994-12-05
54,POPLATEK MESICNE,1996-09-25
1,POPLATEK MESICNE,1995-04-15
1,POPLATEK MESICNE,1996-02-22
60,POPLATEK MESICNE,1996-01-03
23,POPLATEK MESICNE,1994-10-15
45,POPLATEK MESICNE,1997-10-01
48,POPLATEK MESICNE,1993-12-03
13,POPLATEK MESICNE,1995-04-17
42,POPLATEK MESICNE,1996-12-13
56,POPLATEK MESICNE,1994-02-18
56,POPLATEK MESICNE,1997-12-22
56,POPLATEK PO OBRATU,1997-08-08
58,POPLATEK MESICNE,1996-11-18
60,POPLATEK MESICNE,1997-03-27
17,POPLATEK MESICNE,1993-07-05
43,POPLATEK MESICNE,1996-05-20
42,POPLATEK MESICNE,1996-11-05
26,POPLATEK MESICNE,1996-08-08
52,POPLATEK MESICNE,1996-11-11
65,POPLATEK MESICNE,1994-08-24
8,POPLATEK MESICNE,1996-05-04
53,POPLATEK MESICNE,1996-09-16
68,POPLATEK MESICNE,1996-10-22
59,POPLATEK MESICNE,1995-01-03
59,POPLATEK MESICNE,1993-03-25
21,POPLATEK MESICNE,1994-09-29
74,POPLATEK MESICNE,1993-05-14
54,POPLATEK MESICNE,1995-09-21
5,POPLATEK MESICNE,1997-02-26
23,POPLATEK MESICNE,1993-09-01
74,POPLATEK MESICNE,1993-01-11
76,POPLATEK MESICNE,1997-07-06
52,POPLATEK MESICNE,1997-10-28
36,POPLATEK MESICNE,1995-11-21
9,POPLATEK MESICNE,1997-10-09
12,POPLATEK PO OBRATU,1995-07-16
28,POPLATEK MESICNE,1993-10-19
74,POPLATEK MESICNE,1997-07-01
8,POPLATEK MESICNE,1996-11-24
55,POPLATEK MESICNE,1997-11-12
75,POPLATEK MESICNE,1996-03-05
21,POPLATEK TYDNE,1996-08-25
40,POPLATEK MESICNE,1996-03-29
1,POPLATEK MESICNE,1994-09-23
51,POPLATEK MESICNE,1994-04-21
31,POPLATEK MESICNE,1997-06-21
1,POPLATEK MESICNE,1997-08-16
39,POPLATEK MESICNE,1997-02-01
56,POPLATEK MESICNE,1995-11-20
39,POPLATEK MESICNE,1996-04-21
8,POPLATEK MESICNE,1993-12-02
71,POPLATEK MESICNE,1994-08-14
46,POPLATEK MESICNE,1996-12-09
1,POPLATEK MESICNE,1996-12-19
11,POPLATEK MESICNE,1997-03-23
42,POPLATEK MESICNE,1996-03-15
60,POPLATEK MESICNE,1993-02-24
74,POPLATEK MESICNE,1996-08-20
22,POPLATEK MESICNE,1996-12-12
32,POPLATEK MESICNE,1996-03-23
52,POPLATEK MESICNE,1996-09-25
1,POPLATEK MESICNE,1994-04-27
1,POPLATEK MESICNE,1993-03-16
47,POPLATEK MESICNE,1993-06-12
53,POPLATEK MESICNE,1996-09-26
19,POPLATEK MESICNE,1994-04-27
64,POPLATEK MESICNE,1995-09-20
1,POPLATEK MESICNE,1996-09-25
59,POPLATEK MESICNE,1993-03-04
47,POPLATEK MESICNE,1997-10-01
53,POPLATEK MESICNE,1996-02-19
57,POPLATEK MESICNE,1993-11-01
48,POPLATEK MESICNE,1993-08-03
11,POPLATEK MESICNE,1996-04-15
74,POPLATEK TYDNE,1996-03-28
53,POPLATEK MESICNE,1997-05-08
67,POPLATEK MESICNE,1997-01-01
29,POPLATEK MESICNE,1994-05-02
34,POPLATEK MESICNE,1997-08-05
69,POPLATEK MESICNE,1996-12-30
15,POPLATEK MESICNE,1996-12-21
60,POPLATEK MESICNE,1993-04-28
1,POPLATEK MESICNE,1996-11-24
32,POPLATEK MESICNE,1994-12-27
1,POPLATEK MESICNE,1995-11-21
46,POPLATEK MESICNE,1996-06-26
